source,source_id,title,date,artist,medium,classification,object_url,download_url,high_res_url,license_status,original_path,photopainter_bmp_path,preview_jpg_path,original_sha256
artic,2007.625,Fugaku hyakkei (100 Views of Mt. Fuji),"v. 1–3 of 3 published, 1834–5 (v. 1–2), c. 1849 (v. 3)","Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",book; woodblock printed,book; woodblock print,https://www.artic.edu/artworks/192270,"https://www.artic.edu/iiif/2/cd6e9a06-dc32-10dc-3753-bf54dde53cce/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/cd6e9a06-dc32-10dc-3753-bf54dde53cce/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0113_artic_2007.625_fugaku-hyakkei-100-views-of-mt.-fuji.jpg,hokusai_photopainter/photopainter_800x480_bmp/0113_artic_2007.625_fugaku-hyakkei-100-views-of-mt.-fuji.bmp,hokusai_photopainter/preview_800x480_jpg/0113_artic_2007.625_fugaku-hyakkei-100-views-of-mt.-fuji.jpg,173a4d7419f0ab8f025772071070aebd46b06dc98b7710d78869fca1865dedfc
artic,1937.193,"Fuji from Kanaya on the Tokaido (Tokaido Kanaya no Fuji), from the series Thirty-six Views of Mt. Fuji (Fugaku sanjurokkei)",c. 1830/32,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/23719,"https://www.artic.edu/iiif/2/ef5d0a35-b046-c27a-f72f-2b56a4dacc6d/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/ef5d0a35-b046-c27a-f72f-2b56a4dacc6d/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0114_artic_1937.193_fuji-from-kanaya-on-the-tokaido-tokaido-kanaya-no-fuji-from-the-series-thirty-si.jpg,hokusai_photopainter/photopainter_800x480_bmp/0114_artic_1937.193_fuji-from-kanaya-on-the-tokaido-tokaido-kanaya-no-fuji-from-the-series-thirty-si.bmp,hokusai_photopainter/preview_800x480_jpg/0114_artic_1937.193_fuji-from-kanaya-on-the-tokaido-tokaido-kanaya-no-fuji-from-the-series-thirty-si.jpg,f31975a4df8ef77bf6a62c5fb5ee2da7141925ea749593f9aa0c6b6dc5313ac1
artic,1925.3260,"Fuji from Ommayagashi with Twilight over Ryogoku Bridge (Ommayagashi yori ryogokubashi sekiyo o miru), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Hibino Yohachi
Japanese, unknown",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24696,"https://www.artic.edu/iiif/2/c2a13a9d-dbce-4e8f-2d6a-8bc3f1a1328b/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/c2a13a9d-dbce-4e8f-2d6a-8bc3f1a1328b/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0115_artic_1925.3260_fuji-from-ommayagashi-with-twilight-over-ryogoku-bridge-ommayagashi-yori-ryogoku.jpg,hokusai_photopainter/photopainter_800x480_bmp/0115_artic_1925.3260_fuji-from-ommayagashi-with-twilight-over-ryogoku-bridge-ommayagashi-yori-ryogoku.bmp,hokusai_photopainter/preview_800x480_jpg/0115_artic_1925.3260_fuji-from-ommayagashi-with-twilight-over-ryogoku-bridge-ommayagashi-yori-ryogoku.jpg,3be6a81fa030279d3de3f788bca0c6be0bc79553d831cfa9c027450766652a4a
artic,1925.2962,Fujieda station on the Tokaido,c. 1796,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/23650,"https://www.artic.edu/iiif/2/f9641f2c-6f57-80e4-e228-1848ae45d372/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/f9641f2c-6f57-80e4-e228-1848ae45d372/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0116_artic_1925.2962_fujieda-station-on-the-tokaido.jpg,hokusai_photopainter/photopainter_800x480_bmp/0116_artic_1925.2962_fujieda-station-on-the-tokaido.bmp,hokusai_photopainter/preview_800x480_jpg/0116_artic_1925.2962_fujieda-station-on-the-tokaido.jpg,0c62210420c8905c2b5f11a8728177592f47d74705f76ae9ac9dde1abf373b8b
artic,1925.3211,"Fujieda, from an untitled series of the fifty-three stations of the Tokaido",1804,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; kokonotsugiri-ban,woodblock print; print; asian art,https://www.artic.edu/artworks/24499,"https://www.artic.edu/iiif/2/93d1a329-39a3-2976-2432-0c227d67c11d/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/93d1a329-39a3-2976-2432-0c227d67c11d/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0117_artic_1925.3211_fujieda-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.jpg,hokusai_photopainter/photopainter_800x480_bmp/0117_artic_1925.3211_fujieda-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.bmp,hokusai_photopainter/preview_800x480_jpg/0117_artic_1925.3211_fujieda-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.jpg,0e89e79595457492d3ebf89d8c6b7038ae78eceb86a4d0d9e35b0a7fb466ff67
artic,1929.520,"Fujieda, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2935,"https://www.artic.edu/iiif/2/3d95adf6-7a86-69af-42bf-4ba7963fe078/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/3d95adf6-7a86-69af-42bf-4ba7963fe078/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0118_artic_1929.520_fujieda-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,hokusai_photopainter/photopainter_800x480_bmp/0118_artic_1929.520_fujieda-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.bmp,hokusai_photopainter/preview_800x480_jpg/0118_artic_1929.520_fujieda-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,9aa5466f84746cfbf0af31d75c4c367e01756fbadd6e41ffafc94d39d7c1c2c0
artic,1929.535,"Fujikawa, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2988,"https://www.artic.edu/iiif/2/dfcda51b-9558-2bf7-de40-715b3954cd28/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/dfcda51b-9558-2bf7-de40-715b3954cd28/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0119_artic_1929.535_fujikawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0119_artic_1929.535_fujikawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.bmp,hokusai_photopainter/preview_800x480_jpg/0119_artic_1929.535_fujikawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.jpg,d3bbcef95168c166c7bcb0bed1d11104de0705bb385ceaaa37c8cf795f084117
artic,1925.3229,"Fujimigahara in Owari Province (Bishu Fujimigahara), from the series ""Thirty-six views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24573,"https://www.artic.edu/iiif/2/ebd253f2-a87d-7c95-fa40-a3046a3c45f1/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/ebd253f2-a87d-7c95-fa40-a3046a3c45f1/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0120_artic_1925.3229_fujimigahara-in-owari-province-bishu-fujimigahara-from-the-series-thirty-six-vie.jpg,hokusai_photopainter/photopainter_800x480_bmp/0120_artic_1925.3229_fujimigahara-in-owari-province-bishu-fujimigahara-from-the-series-thirty-six-vie.bmp,hokusai_photopainter/preview_800x480_jpg/0120_artic_1925.3229_fujimigahara-in-owari-province-bishu-fujimigahara-from-the-series-thirty-six-vie.jpg,04e28092e9afeccffcf9e3f904380be4ac1bfd2b67bcd59088d6bb406095ef8b
artic,1925.2983,"Fujisawa, from an untitled series of the fifty-three stations of the Tokaido",c. 1804,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; kokonotsugiri-ban,woodblock print; print; asian art,https://www.artic.edu/artworks/23709,"https://www.artic.edu/iiif/2/40ea1d4b-1725-ed92-0a26-7961ec8a1f04/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/40ea1d4b-1725-ed92-0a26-7961ec8a1f04/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0121_artic_1925.2983_fujisawa-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.jpg,hokusai_photopainter/photopainter_800x480_bmp/0121_artic_1925.2983_fujisawa-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.bmp,hokusai_photopainter/preview_800x480_jpg/0121_artic_1925.2983_fujisawa-from-an-untitled-series-of-the-fifty-three-stations-of-the-tokaido.jpg,f79ad0ed72fe583afafa1a85fdd4c1711e884392e46257662c9fdfe869937f1a
artic,1929.504,"Fujisawa, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2899,"https://www.artic.edu/iiif/2/2c9e41d1-460d-549d-e2c8-dd6ad6e67798/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/2c9e41d1-460d-549d-e2c8-dd6ad6e67798/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0122_artic_1929.504_fujisawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0122_artic_1929.504_fujisawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.bmp,hokusai_photopainter/preview_800x480_jpg/0122_artic_1929.504_fujisawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.jpg,5c6716248f0047eb19483a5a8a120d8df7a51dac2e6ed225f38dd67a669b0bd4
artic,1929.525,"Fukoroi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2953,"https://www.artic.edu/iiif/2/1eda7c0f-df76-1817-1ace-9351d00fae3d/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/1eda7c0f-df76-1817-1ace-9351d00fae3d/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0123_artic_1929.525_fukoroi-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,hokusai_photopainter/photopainter_800x480_bmp/0123_artic_1929.525_fukoroi-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.bmp,hokusai_photopainter/preview_800x480_jpg/0123_artic_1929.525_fukoroi-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,1c704caddf58933acaf10718dbefcc73a24339b7c4780d8b82e4b4b2315c64c0
artic,1929.531,"Futagawa, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2973,"https://www.artic.edu/iiif/2/230fcb4b-a857-a935-d447-826ae9a38b9b/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/230fcb4b-a857-a935-d447-826ae9a38b9b/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0124_artic_1929.531_futagawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0124_artic_1929.531_futagawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.bmp,hokusai_photopainter/preview_800x480_jpg/0124_artic_1929.531_futagawa-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsu.jpg,c9cbdfadc4e124c69356c2e65ad5c1682a08def89df8fddb859b921dd1d41b19
artic,1954.643,Gathering Herbs,c. 1796/97,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760–1849",Color woodblock print; long surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/81250,"https://www.artic.edu/iiif/2/16c95c81-c84e-08aa-979a-98b9f88b28e2/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/16c95c81-c84e-08aa-979a-98b9f88b28e2/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0125_artic_1954.643_gathering-herbs.jpg,hokusai_photopainter/photopainter_800x480_bmp/0125_artic_1954.643_gathering-herbs.bmp,hokusai_photopainter/preview_800x480_jpg/0125_artic_1954.643_gathering-herbs.jpg,05a9b4b1e05d47d58b5dd06c9d31fca7ea3f1cf73cd80b1c4c298806b3ad7fc7
artic,1925.3210,"Gathering spring greens, from the album ""Fuji in Spring (Haru no Fuji)""",1803,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/24495,"https://www.artic.edu/iiif/2/555d8846-32b3-1eff-e482-4c1bbe2f88ff/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/555d8846-32b3-1eff-e482-4c1bbe2f88ff/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0126_artic_1925.3210_gathering-spring-greens-from-the-album-fuji-in-spring-haru-no-fuji.jpg,hokusai_photopainter/photopainter_800x480_bmp/0126_artic_1925.3210_gathering-spring-greens-from-the-album-fuji-in-spring-haru-no-fuji.bmp,hokusai_photopainter/preview_800x480_jpg/0126_artic_1925.3210_gathering-spring-greens-from-the-album-fuji-in-spring-haru-no-fuji.jpg,fdedd2e6399b8942f1921ff26b78e7e046df4d544357273a4b3f872ed0ec39b4
artic,1954.838,Girl at the window,c. 1804,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; surimono,woodblock print; print; asian art,https://www.artic.edu/artworks/81634,"https://www.artic.edu/iiif/2/0f3c4ec6-55a0-be7d-4056-2882d74bc766/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/0f3c4ec6-55a0-be7d-4056-2882d74bc766/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0127_artic_1954.838_girl-at-the-window.jpg,hokusai_photopainter/photopainter_800x480_bmp/0127_artic_1954.838_girl-at-the-window.bmp,hokusai_photopainter/preview_800x480_jpg/0127_artic_1954.838_girl-at-the-window.jpg,0295337d9063a13f7d8f036712794b1a0b0752b6bb2a4467fb944b2488a23f34
artic,1939.1184,"Goddess Riding a Dragon, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",c. 1814,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print (album sheet),woodblock print; print; asian art,https://www.artic.edu/artworks/33415,"https://www.artic.edu/iiif/2/1ecaafa9-e8cd-8c72-b80b-e0a23b12ef63/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/1ecaafa9-e8cd-8c72-b80b-e0a23b12ef63/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0128_artic_1939.1184_goddess-riding-a-dragon-from-the-picture-book-of-realistic-paintings-of-hokusai.jpg,hokusai_photopainter/photopainter_800x480_bmp/0128_artic_1939.1184_goddess-riding-a-dragon-from-the-picture-book-of-realistic-paintings-of-hokusai.bmp,hokusai_photopainter/preview_800x480_jpg/0128_artic_1939.1184_goddess-riding-a-dragon-from-the-picture-book-of-realistic-paintings-of-hokusai.jpg,e06e1b8e37c88d5d45c11f7e709d7526088a774600ac0addc5ec52bb10c5519f
artic,1954.739,Goldfish farm,n.d.,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print; nagaban, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/81436,"https://www.artic.edu/iiif/2/9219323b-5904-f8e7-4119-3e6cbcca6fdc/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/9219323b-5904-f8e7-4119-3e6cbcca6fdc/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0129_artic_1954.739_goldfish-farm.jpg,hokusai_photopainter/photopainter_800x480_bmp/0129_artic_1954.739_goldfish-farm.bmp,hokusai_photopainter/preview_800x480_jpg/0129_artic_1954.739_goldfish-farm.jpg,21cbc1f6c0a942ac2549d9af825dd1f758fd7ca7e626d6d40bf1757593ccba03
artic,1954.639,Goldfish vendor,c. 1801/05,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","Color woodblock print; ebangire, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/81241,"https://www.artic.edu/iiif/2/96fdff24-562c-9508-7d5c-f964671340b5/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/96fdff24-562c-9508-7d5c-f964671340b5/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0130_artic_1954.639_goldfish-vendor.jpg,hokusai_photopainter/photopainter_800x480_bmp/0130_artic_1954.639_goldfish-vendor.bmp,hokusai_photopainter/preview_800x480_jpg/0130_artic_1954.639_goldfish-vendor.jpg,480114582f8fa2887ec1a7aefdfba7b319c2341d201fc39566bb7b3a7080b100
artic,1925.3274,"Goten Hill at Shinagawa on the Tokaido (Tokaido Shinagawa Gotenyama), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Hibino Yohachi
Japanese, unknown",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24756,"https://www.artic.edu/iiif/2/f387a8e6-f284-08a1-1e26-3a0fe933fa35/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/f387a8e6-f284-08a1-1e26-3a0fe933fa35/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0131_artic_1925.3274_goten-hill-at-shinagawa-on-the-tokaido-tokaido-shinagawa-gotenyama-from-the-seri.jpg,hokusai_photopainter/photopainter_800x480_bmp/0131_artic_1925.3274_goten-hill-at-shinagawa-on-the-tokaido-tokaido-shinagawa-gotenyama-from-the-seri.bmp,hokusai_photopainter/preview_800x480_jpg/0131_artic_1925.3274_goten-hill-at-shinagawa-on-the-tokaido-tokaido-shinagawa-gotenyama-from-the-seri.jpg,ebfd5bad641ef20194da37a67efbbc39952aa2a32a7cdf059f1076228c8896e1
artic,1929.533,"Goyu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2981,"https://www.artic.edu/iiif/2/a5a4dc79-df02-e942-d365-ae94a7b5ccb5/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/a5a4dc79-df02-e942-d365-ae94a7b5ccb5/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0132_artic_1929.533_goyu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0132_artic_1929.533_goyu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.bmp,hokusai_photopainter/preview_800x480_jpg/0132_artic_1929.533_goyu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,613b41f5d1f8d4852ee0264303fa19cfbe60e268b2d63af63fc5494209702b98
artic,1929.508,"Hakone, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2907,"https://www.artic.edu/iiif/2/d290752a-ab0b-0191-c4d6-e282e12de198/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/d290752a-ab0b-0191-c4d6-e282e12de198/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0133_artic_1929.508_hakone-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0133_artic_1929.508_hakone-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.bmp,hokusai_photopainter/preview_800x480_jpg/0133_artic_1929.508_hakone-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,e75850753ef2d46f75cb390e2dcf5171943eb7b2b2e71331142db85196276b63
artic,1929.527,"Hamamatsu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2959,"https://www.artic.edu/iiif/2/3eb8aec2-41f4-f810-0d31-0f8ef712cc69/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/3eb8aec2-41f4-f810-0d31-0f8ef712cc69/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0134_artic_1929.527_hamamatsu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-ts.jpg,hokusai_photopainter/photopainter_800x480_bmp/0134_artic_1929.527_hamamatsu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-ts.bmp,hokusai_photopainter/preview_800x480_jpg/0134_artic_1929.527_hamamatsu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-ts.jpg,e5a703417031d5fda76c7a404e9a9e799c281756ff227f5226f2d9d01b3ac92b
